OBJECTID,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
4324,49.808199999999999,-119.133099999999999,329.100000000000023,1.100000000000000,1.000000000000000,2019-11-24 0:00:00,2103,Aqua,MODIS,86,6.030000000000000,274.300000000000011,35.799999999999997,D,0
4325,49.768500000000003,-119.455799999999996,312.199999999999989,1.100000000000000,1.000000000000000,2019-11-24 0:00:00,2103,Aqua,MODIS,72,6.030000000000000,274.899999999999977,17.300000000000001,D,0
4326,49.819200000000002,-119.121200000000002,331.399999999999977,1.100000000000000,1.000000000000000,2019-11-24 0:00:00,2103,Aqua,MODIS,87,6.030000000000000,273.600000000000023,39.200000000000003,D,0
4327,49.828400000000002,-119.123900000000006,312.899999999999977,1.100000000000000,1.000000000000000,2019-11-24 0:00:00,2103,Aqua,MODIS,73,6.030000000000000,272.899999999999977,18.500000000000000,D,0
4328,49.992899999999999,-120.222300000000004,376.300000000000011,1.000000000000000,1.000000000000000,2019-11-24 0:00:00,2103,Aqua,MODIS,100,6.030000000000000,275.699999999999989,150.199999999999989,D,0
4329,50.027200000000001,-120.173900000000003,333.399999999999977,1.000000000000000,1.000000000000000,2019-11-24 0:00:00,2103,Aqua,MODIS,88,6.030000000000000,273.199999999999989,40.500000000000000,D,0
4330,50.025399999999998,-120.188199999999995,318.500000000000000,1.000000000000000,1.000000000000000,2019-11-24 0:00:00,2103,Aqua,MODIS,78,6.030000000000000,273.199999999999989,22.399999999999999,D,0
4331,50.036299999999997,-120.176599999999993,342.800000000000011,1.000000000000000,1.000000000000000,2019-11-24 0:00:00,2103,Aqua,MODIS,93,6.030000000000000,274.300000000000011,55.000000000000000,D,0
4332,50.034399999999998,-120.190899999999999,330.199999999999989,1.000000000000000,1.000000000000000,2019-11-24 0:00:00,2103,Aqua,MODIS,87,6.030000000000000,274.000000000000000,34.799999999999997,D,0
4333,50.308199999999999,-120.071700000000007,320.300000000000011,1.000000000000000,1.000000000000000,2019-11-24 0:00:00,2103,Aqua,MODIS,80,6.030000000000000,274.899999999999977,24.600000000000001,D,0
4334,50.306399999999996,-120.086299999999994,307.300000000000011,1.000000000000000,1.000000000000000,2019-11-24 0:00:00,2103,Aqua,MODIS,65,6.030000000000000,274.500000000000000,13.500000000000000,D,0
4335,51.667499999999997,-121.403899999999993,344.600000000000023,1.000000000000000,1.000000000000000,2019-11-24 0:00:00,2104,Aqua,MODIS,94,6.030000000000000,275.899999999999977,56.899999999999999,D,0
4336,51.674500000000002,-121.411799999999999,307.000000000000000,1.000000000000000,1.000000000000000,2019-11-24 0:00:00,2104,Aqua,MODIS,56,6.030000000000000,273.100000000000023,12.900000000000000,D,0
4337,55.142800000000001,-121.234600000000000,368.600000000000023,1.100000000000000,1.000000000000000,2019-11-24 0:00:00,2104,Aqua,MODIS,100,6.030000000000000,274.699999999999989,130.699999999999989,D,0
4338,55.606699999999996,-121.683199999999999,311.500000000000000,1.100000000000000,1.000000000000000,2019-11-24 0:00:00,2105,Aqua,MODIS,36,6.030000000000000,270.600000000000023,15.500000000000000,D,0
4339,55.625700000000002,-121.662099999999995,370.000000000000000,1.100000000000000,1.000000000000000,2019-11-24 0:00:00,2105,Aqua,MODIS,100,6.030000000000000,274.800000000000011,133.300000000000011,D,0
4340,56.367800000000003,-122.106300000000005,324.199999999999989,1.100000000000000,1.000000000000000,2019-11-24 0:00:00,2105,Aqua,MODIS,83,6.030000000000000,274.300000000000011,29.300000000000001,D,0
4341,56.365699999999997,-122.123300000000000,342.600000000000023,1.100000000000000,1.000000000000000,2019-11-24 0:00:00,2105,Aqua,MODIS,93,6.030000000000000,275.699999999999989,57.799999999999997,D,0
4342,56.376899999999999,-122.109899999999996,300.500000000000000,1.100000000000000,1.000000000000000,2019-11-24 0:00:00,2105,Aqua,MODIS,29,6.030000000000000,273.800000000000011,8.000000000000000,D,0
4343,56.374800000000000,-122.126900000000006,328.100000000000023,1.100000000000000,1.000000000000000,2019-11-24 0:00:00,2105,Aqua,MODIS,85,6.030000000000000,275.300000000000011,33.200000000000003,D,0
4344,54.458900000000000,-126.299400000000006,303.600000000000023,1.300000000000000,1.100000000000000,2019-11-25 0:00:00,629,Terra,MODIS,56,6.030000000000000,266.399999999999977,15.699999999999999,N,0
4345,54.454500000000003,-126.298000000000002,309.000000000000000,1.100000000000000,1.000000000000000,2019-11-25 0:00:00,1035,Aqua,MODIS,76,6.030000000000000,266.000000000000000,16.899999999999999,N,0
4346,51.665700000000001,-121.426900000000003,316.500000000000000,3.300000000000000,1.700000000000000,2019-11-25 0:00:00,1822,Terra,MODIS,0,6.030000000000000,266.800000000000011,117.400000000000006,D,0
4347,51.676600000000001,-121.419799999999995,316.699999999999989,3.300000000000000,1.700000000000000,2019-11-25 0:00:00,1822,Terra,MODIS,0,6.030000000000000,266.800000000000011,104.900000000000006,D,0
4348,50.321399999999997,-120.071100000000001,303.000000000000000,2.800000000000000,1.600000000000000,2019-11-25 0:00:00,1822,Terra,MODIS,54,6.030000000000000,269.000000000000000,47.700000000000003,D,0
4349,49.409900000000000,-120.650599999999997,315.800000000000011,2.900000000000000,1.600000000000000,2019-11-25 0:00:00,1823,Terra,MODIS,76,6.030000000000000,267.699999999999989,94.799999999999997,D,0
4350,49.457999999999998,-120.050600000000003,331.800000000000011,2.700000000000000,1.600000000000000,2019-11-25 0:00:00,1823,Terra,MODIS,0,6.030000000000000,266.399999999999977,160.400000000000006,D,0
4351,56.721400000000003,-121.643199999999993,331.699999999999989,1.500000000000000,1.200000000000000,2019-11-25 0:00:00,1959,Terra,MODIS,0,6.030000000000000,267.399999999999977,69.000000000000000,D,0
4352,56.382100000000001,-122.102900000000005,315.100000000000023,1.500000000000000,1.200000000000000,2019-11-25 0:00:00,1959,Terra,MODIS,75,6.030000000000000,270.899999999999977,32.100000000000001,D,0
4353,56.376899999999999,-122.132900000000006,317.500000000000000,1.500000000000000,1.200000000000000,2019-11-25 0:00:00,1959,Terra,MODIS,74,6.030000000000000,270.899999999999977,35.399999999999999,D,0
4354,56.372000000000000,-122.110399999999998,359.100000000000023,1.500000000000000,1.200000000000000,2019-11-25 0:00:00,1959,Terra,MODIS,99,6.030000000000000,272.500000000000000,160.199999999999989,D,0
4355,56.285899999999998,-121.933800000000005,363.399999999999977,1.500000000000000,1.200000000000000,2019-11-25 0:00:00,1959,Terra,MODIS,100,6.030000000000000,273.199999999999989,189.300000000000011,D,0
4356,56.280600000000000,-121.910300000000007,333.399999999999977,1.500000000000000,1.200000000000000,2019-11-25 0:00:00,1959,Terra,MODIS,88,6.030000000000000,270.399999999999977,73.099999999999994,D,0
4357,56.284900000000000,-121.941000000000003,343.000000000000000,1.500000000000000,1.200000000000000,2019-11-25 0:00:00,1959,Terra,MODIS,93,6.030000000000000,271.600000000000023,101.500000000000000,D,0
4358,56.279899999999998,-121.917800000000000,340.399999999999977,1.500000000000000,1.200000000000000,2019-11-25 0:00:00,1959,Terra,MODIS,92,6.030000000000000,271.199999999999989,93.099999999999994,D,0
4359,54.223300000000002,-124.039900000000003,324.199999999999989,1.500000000000000,1.200000000000000,2019-11-25 0:00:00,1959,Terra,MODIS,72,6.030000000000000,271.000000000000000,46.799999999999997,D,0
4360,56.716200000000001,-121.566100000000006,384.300000000000011,1.500000000000000,1.200000000000000,2019-11-25 0:00:00,1959,Terra,MODIS,94,6.030000000000000,273.399999999999977,331.600000000000023,D,0
4361,56.710999999999999,-121.542900000000003,324.199999999999989,1.500000000000000,1.200000000000000,2019-11-25 0:00:00,1959,Terra,MODIS,78,6.030000000000000,269.399999999999977,51.799999999999997,D,0
4362,54.489100000000001,-125.753100000000003,324.899999999999977,1.200000000000000,1.100000000000000,2019-11-25 0:00:00,2000,Terra,MODIS,83,6.030000000000000,269.100000000000023,39.700000000000003,D,0
4363,54.241000000000000,-125.788300000000007,311.899999999999977,1.300000000000000,1.100000000000000,2019-11-25 0:00:00,2000,Terra,MODIS,0,6.030000000000000,269.600000000000023,23.699999999999999,D,0
4364,53.738000000000000,-123.530000000000001,324.699999999999989,1.600000000000000,1.200000000000000,2019-11-25 0:00:00,2000,Terra,MODIS,83,6.030000000000000,271.100000000000023,54.600000000000001,D,0
4365,51.670200000000001,-121.415400000000005,325.500000000000000,2.300000000000000,1.500000000000000,2019-11-25 0:00:00,2000,Terra,MODIS,79,6.030000000000000,270.600000000000023,93.000000000000000,D,0
4366,51.662500000000001,-121.384799999999998,313.100000000000023,2.300000000000000,1.500000000000000,2019-11-25 0:00:00,2000,Terra,MODIS,65,6.030000000000000,269.100000000000023,54.899999999999999,D,0
4367,51.672899999999998,-121.420800000000000,316.300000000000011,2.300000000000000,1.500000000000000,2019-11-25 0:00:00,2000,Terra,MODIS,68,6.030000000000000,270.199999999999989,63.500000000000000,D,0
4368,51.665399999999998,-121.390199999999993,322.800000000000011,2.300000000000000,1.500000000000000,2019-11-25 0:00:00,2000,Terra,MODIS,77,6.030000000000000,269.699999999999989,83.799999999999997,D,0
4369,52.154400000000003,-124.115300000000005,323.300000000000011,1.600000000000000,1.300000000000000,2019-11-25 0:00:00,2000,Terra,MODIS,82,6.030000000000000,271.300000000000011,54.399999999999999,D,0
4370,50.325299999999999,-120.084599999999995,313.100000000000023,2.900000000000000,1.600000000000000,2019-11-25 0:00:00,2000,Terra,MODIS,57,6.030000000000000,269.500000000000000,79.000000000000000,D,0
4371,50.324599999999997,-120.092500000000001,310.600000000000023,2.900000000000000,1.600000000000000,2019-11-25 0:00:00,2000,Terra,MODIS,41,6.030000000000000,269.199999999999989,74.200000000000003,D,0
4372,54.498600000000003,-125.747500000000002,330.500000000000000,1.200000000000000,1.100000000000000,2019-11-25 0:00:00,2000,Terra,MODIS,87,6.030000000000000,268.800000000000011,46.799999999999997,D,0
4373,49.466500000000003,-124.876900000000006,301.000000000000000,1.800000000000000,1.300000000000000,2019-11-25 0:00:00,2001,Terra,MODIS,43,6.030000000000000,274.899999999999977,21.600000000000001,D,0
4374,49.388700000000000,-118.994900000000001,318.800000000000011,2.500000000000000,1.500000000000000,2019-11-25 0:00:00,2008,Aqua,MODIS,0,6.030000000000000,266.100000000000023,83.400000000000006,D,0
4375,49.310899999999997,-117.694599999999994,304.100000000000023,2.200000000000000,1.400000000000000,2019-11-25 0:00:00,2008,Aqua,MODIS,33,6.030000000000000,272.100000000000023,29.600000000000001,D,0
4376,49.309699999999999,-117.697299999999998,304.100000000000023,2.200000000000000,1.400000000000000,2019-11-25 0:00:00,2008,Aqua,MODIS,20,6.030000000000000,271.800000000000011,28.899999999999999,D,0
4377,52.581499999999998,-122.738100000000003,300.899999999999977,2.900000000000000,1.600000000000000,2019-11-25 0:00:00,2009,Aqua,MODIS,32,6.030000000000000,267.000000000000000,41.600000000000001,D,0
4378,51.668999999999997,-121.414299999999997,320.100000000000023,2.700000000000000,1.600000000000000,2019-11-25 0:00:00,2009,Aqua,MODIS,51,6.030000000000000,268.199999999999989,92.099999999999994,D,0
4379,51.658900000000003,-121.411199999999994,318.100000000000023,2.700000000000000,1.600000000000000,2019-11-25 0:00:00,2009,Aqua,MODIS,15,6.030000000000000,269.100000000000023,78.900000000000006,D,0
4380,54.220599999999997,-124.055499999999995,315.899999999999977,2.900000000000000,1.600000000000000,2019-11-25 0:00:00,2009,Aqua,MODIS,58,6.030000000000000,271.399999999999977,90.299999999999997,D,0
4381,54.222000000000001,-124.063699999999997,308.000000000000000,2.900000000000000,1.600000000000000,2019-11-25 0:00:00,2009,Aqua,MODIS,63,6.030000000000000,271.199999999999989,61.899999999999999,D,0
4382,54.487200000000001,-125.753100000000003,306.800000000000011,3.300000000000000,1.700000000000000,2019-11-25 0:00:00,2010,Aqua,MODIS,56,6.030000000000000,267.699999999999989,75.599999999999994,D,0
4383,55.765799999999999,-121.338399999999993,304.600000000000023,1.900000000000000,1.400000000000000,2019-11-25 0:00:00,2010,Aqua,MODIS,59,6.030000000000000,269.899999999999977,30.699999999999999,D,0
4384,56.283099999999997,-121.921300000000002,342.800000000000011,2.000000000000000,1.400000000000000,2019-11-25 0:00:00,2010,Aqua,MODIS,93,6.030000000000000,271.699999999999989,144.300000000000011,D,0
4385,56.275900000000000,-121.950800000000001,327.300000000000011,2.000000000000000,1.400000000000000,2019-11-25 0:00:00,2010,Aqua,MODIS,85,6.030000000000000,271.199999999999989,83.799999999999997,D,0
4386,56.274000000000001,-121.918000000000006,312.199999999999989,2.000000000000000,1.400000000000000,2019-11-25 0:00:00,2010,Aqua,MODIS,72,6.030000000000000,269.500000000000000,42.600000000000001,D,0
4387,56.285299999999999,-121.926900000000003,340.100000000000023,2.000000000000000,1.400000000000000,2019-11-25 0:00:00,2010,Aqua,MODIS,92,6.030000000000000,271.500000000000000,129.800000000000011,D,0
4388,56.277999999999999,-121.956299999999999,311.399999999999977,2.000000000000000,1.400000000000000,2019-11-25 0:00:00,2010,Aqua,MODIS,67,6.030000000000000,271.000000000000000,40.600000000000001,D,0
4389,56.367600000000003,-122.106700000000004,332.399999999999977,2.000000000000000,1.400000000000000,2019-11-25 0:00:00,2010,Aqua,MODIS,88,6.030000000000000,271.500000000000000,101.400000000000006,D,0
4390,56.378799999999998,-122.116200000000006,334.600000000000023,2.000000000000000,1.400000000000000,2019-11-25 0:00:00,2010,Aqua,MODIS,89,6.030000000000000,271.199999999999989,110.599999999999994,D,0
4391,56.371499999999997,-122.145600000000002,305.800000000000011,2.000000000000000,1.400000000000000,2019-11-25 0:00:00,2010,Aqua,MODIS,62,6.030000000000000,271.300000000000011,33.100000000000001,D,0
4392,56.716200000000001,-121.543999999999997,341.000000000000000,1.800000000000000,1.300000000000000,2019-11-25 0:00:00,2010,Aqua,MODIS,92,6.030000000000000,269.300000000000011,124.000000000000000,D,0
4393,56.709400000000002,-121.572199999999995,376.800000000000011,1.800000000000000,1.300000000000000,2019-11-25 0:00:00,2010,Aqua,MODIS,94,6.030000000000000,273.800000000000011,355.199999999999989,D,0
4394,56.718100000000000,-121.645600000000002,318.699999999999989,1.900000000000000,1.300000000000000,2019-11-25 0:00:00,2010,Aqua,MODIS,60,6.030000000000000,266.800000000000011,56.000000000000000,D,0
4395,51.252499999999998,-121.206699999999998,322.500000000000000,2.700000000000000,1.600000000000000,2019-11-25 0:00:00,2146,Aqua,MODIS,57,6.030000000000000,268.199999999999989,111.099999999999994,D,0
4396,52.151699999999998,-124.088200000000001,364.300000000000011,2.000000000000000,1.400000000000000,2019-11-25 0:00:00,2147,Aqua,MODIS,100,6.030000000000000,273.500000000000000,283.100000000000023,D,0
4397,52.152600000000000,-124.093400000000003,368.300000000000011,2.000000000000000,1.400000000000000,2019-11-25 0:00:00,2147,Aqua,MODIS,100,6.030000000000000,274.100000000000023,318.899999999999977,D,0
4398,53.238599999999998,-123.779799999999994,311.000000000000000,2.100000000000000,1.400000000000000,2019-11-25 0:00:00,2147,Aqua,MODIS,32,6.030000000000000,268.800000000000011,48.000000000000000,D,0
4399,53.275300000000001,-123.788600000000002,317.199999999999989,2.100000000000000,1.400000000000000,2019-11-25 0:00:00,2147,Aqua,MODIS,38,6.030000000000000,269.699999999999989,55.299999999999997,D,0
4400,53.273400000000002,-123.821899999999999,317.500000000000000,2.100000000000000,1.400000000000000,2019-11-25 0:00:00,2147,Aqua,MODIS,66,6.030000000000000,269.800000000000011,58.899999999999999,D,0
4401,53.286200000000001,-123.823599999999999,339.199999999999989,2.100000000000000,1.400000000000000,2019-11-25 0:00:00,2147,Aqua,MODIS,78,6.030000000000000,268.000000000000000,135.400000000000006,D,0
4402,54.490800000000000,-125.757000000000005,314.699999999999989,1.800000000000000,1.300000000000000,2019-11-25 0:00:00,2147,Aqua,MODIS,75,6.030000000000000,269.000000000000000,43.600000000000001,D,0
4403,55.766199999999998,-121.350800000000007,305.399999999999977,2.900000000000000,1.600000000000000,2019-11-25 0:00:00,2148,Aqua,MODIS,61,6.030000000000000,270.100000000000023,57.700000000000003,D,0
4404,55.767499999999998,-121.359800000000007,302.100000000000023,2.900000000000000,1.600000000000000,2019-11-25 0:00:00,2148,Aqua,MODIS,51,6.030000000000000,270.199999999999989,48.799999999999997,D,0
4405,56.280600000000000,-121.943600000000004,324.399999999999977,2.800000000000000,1.600000000000000,2019-11-25 0:00:00,2148,Aqua,MODIS,77,6.030000000000000,271.600000000000023,121.599999999999994,D,0
4406,56.283900000000003,-121.952799999999996,312.500000000000000,2.800000000000000,1.600000000000000,2019-11-25 0:00:00,2148,Aqua,MODIS,54,6.030000000000000,270.899999999999977,72.099999999999994,D,0
4407,56.709699999999998,-121.601699999999994,331.199999999999989,2.900000000000000,1.600000000000000,2019-11-25 0:00:00,2148,Aqua,MODIS,84,6.030000000000000,269.500000000000000,161.199999999999989,D,0
4408,50.543100000000003,-119.265699999999995,318.000000000000000,1.100000000000000,1.100000000000000,2019-11-26 0:00:00,533,Terra,MODIS,96,6.030000000000000,268.100000000000023,26.000000000000000,N,0
4409,49.935800000000000,-121.107399999999998,313.600000000000023,1.000000000000000,1.000000000000000,2019-11-26 0:00:00,1905,Terra,MODIS,44,6.030000000000000,266.800000000000011,19.300000000000001,D,0
4410,49.430100000000003,-125.252899999999997,321.800000000000011,1.400000000000000,1.200000000000000,2019-11-26 0:00:00,1906,Terra,MODIS,79,6.030000000000000,272.300000000000011,38.200000000000003,D,0
4411,49.516800000000003,-120.108900000000006,346.199999999999989,1.000000000000000,1.000000000000000,2019-11-26 0:00:00,2051,Aqua,MODIS,0,6.030000000000000,267.300000000000011,59.200000000000003,D,0
4412,49.435000000000002,-118.823700000000002,342.699999999999989,1.000000000000000,1.000000000000000,2019-11-26 0:00:00,2051,Aqua,MODIS,81,6.030000000000000,269.500000000000000,52.600000000000001,D,0
4413,49.514600000000002,-120.123000000000005,334.399999999999977,1.000000000000000,1.000000000000000,2019-11-26 0:00:00,2051,Aqua,MODIS,0,6.030000000000000,267.300000000000011,38.799999999999997,D,0
4414,49.641800000000003,-120.434799999999996,324.699999999999989,1.000000000000000,1.000000000000000,2019-11-26 0:00:00,2051,Aqua,MODIS,83,6.030000000000000,266.600000000000023,29.399999999999999,D,0
4415,49.639499999999998,-120.448800000000006,302.399999999999977,1.000000000000000,1.000000000000000,2019-11-26 0:00:00,2051,Aqua,MODIS,50,6.030000000000000,265.899999999999977,10.400000000000000,D,0
4416,49.650700000000001,-120.438299999999998,365.899999999999977,1.000000000000000,1.000000000000000,2019-11-26 0:00:00,2051,Aqua,MODIS,100,6.030000000000000,270.300000000000011,113.299999999999997,D,0
4417,49.534999999999997,-121.916799999999995,325.500000000000000,1.100000000000000,1.100000000000000,2019-11-26 0:00:00,2051,Aqua,MODIS,84,6.030000000000000,274.500000000000000,33.700000000000003,D,0
4418,54.480300000000000,-122.940600000000003,328.600000000000023,1.000000000000000,1.000000000000000,2019-11-26 0:00:00,2052,Aqua,MODIS,0,6.030000000000000,266.000000000000000,35.600000000000001,D,0
4419,53.486100000000000,-122.475899999999996,319.800000000000011,1.000000000000000,1.000000000000000,2019-11-26 0:00:00,2052,Aqua,MODIS,72,6.030000000000000,268.899999999999977,25.100000000000001,D,0
4420,49.558700000000002,-123.920000000000002,316.600000000000023,1.400000000000000,1.200000000000000,2019-11-27 0:00:00,1948,Terra,MODIS,77,6.030000000000000,275.300000000000011,31.399999999999999,D,0
4421,51.264099999999999,-121.233199999999997,319.399999999999977,1.700000000000000,1.300000000000000,2019-11-27 0:00:00,1948,Terra,MODIS,41,6.030000000000000,266.000000000000000,45.600000000000001,D,0
4422,50.972600000000000,-120.274799999999999,311.100000000000023,1.900000000000000,1.400000000000000,2019-11-27 0:00:00,1948,Terra,MODIS,0,6.030000000000000,265.399999999999977,40.100000000000001,D,0
4423,50.548099999999998,-126.932299999999998,304.300000000000011,1.100000000000000,1.000000000000000,2019-11-27 0:00:00,1948,Terra,MODIS,55,6.030000000000000,273.300000000000011,12.600000000000000,D,0
4424,50.537500000000001,-127.095900000000000,327.899999999999977,1.100000000000000,1.000000000000000,2019-11-27 0:00:00,1948,Terra,MODIS,85,6.030000000000000,274.199999999999989,35.299999999999997,D,0
4425,49.573000000000000,-123.934799999999996,317.899999999999977,1.400000000000000,1.200000000000000,2019-11-27 0:00:00,1948,Terra,MODIS,78,6.030000000000000,275.399999999999977,33.100000000000001,D,0
4426,49.569099999999999,-123.916300000000007,331.500000000000000,1.400000000000000,1.200000000000000,2019-11-27 0:00:00,1948,Terra,MODIS,87,6.030000000000000,275.899999999999977,59.000000000000000,D,0
4427,49.267600000000002,-124.497699999999995,305.100000000000023,1.400000000000000,1.200000000000000,2019-11-27 0:00:00,1949,Terra,MODIS,61,6.030000000000000,271.800000000000011,18.500000000000000,D,0
4428,49.369399999999999,-125.072599999999994,304.699999999999989,1.300000000000000,1.100000000000000,2019-11-27 0:00:00,1949,Terra,MODIS,60,6.030000000000000,274.500000000000000,16.300000000000001,D,0
4429,49.222299999999997,-124.188199999999995,325.699999999999989,1.400000000000000,1.200000000000000,2019-11-27 0:00:00,1949,Terra,MODIS,84,6.030000000000000,273.899999999999977,47.299999999999997,D,0
4430,49.365699999999997,-125.053100000000001,309.500000000000000,1.300000000000000,1.100000000000000,2019-11-27 0:00:00,1949,Terra,MODIS,65,6.030000000000000,276.100000000000023,20.899999999999999,D,0
4431,48.890300000000003,-124.837000000000003,301.800000000000011,1.400000000000000,1.200000000000000,2019-11-27 0:00:00,1949,Terra,MODIS,49,6.030000000000000,272.100000000000023,15.000000000000000,D,0
4432,49.232500000000002,-124.183300000000003,304.399999999999977,1.400000000000000,1.200000000000000,2019-11-27 0:00:00,1949,Terra,MODIS,59,6.030000000000000,273.500000000000000,17.300000000000001,D,0
4433,49.569400000000002,-123.936999999999998,306.899999999999977,1.400000000000000,1.200000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,64,6.030000000000000,275.800000000000011,17.699999999999999,D,0
4434,49.823099999999997,-124.354299999999995,313.399999999999977,1.300000000000000,1.100000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,25,6.030000000000000,276.300000000000011,21.500000000000000,D,0
4435,49.821300000000001,-124.372000000000000,326.300000000000011,1.300000000000000,1.100000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,75,6.030000000000000,276.899999999999977,40.100000000000001,D,0
4436,49.829500000000003,-124.361599999999996,313.100000000000023,1.300000000000000,1.100000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,43,6.030000000000000,275.000000000000000,21.500000000000000,D,0
4437,50.548900000000003,-126.936599999999999,309.500000000000000,1.100000000000000,1.000000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,65,6.030000000000000,274.500000000000000,16.399999999999999,D,0
4438,50.530799999999999,-127.089299999999994,306.199999999999989,1.100000000000000,1.000000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,63,6.030000000000000,272.800000000000011,13.100000000000000,D,0
4439,50.528900000000000,-127.104600000000005,300.899999999999977,1.100000000000000,1.000000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,37,6.030000000000000,272.800000000000011,9.500000000000000,D,0
4440,49.362000000000002,-125.072199999999995,325.600000000000023,1.200000000000000,1.100000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,69,6.030000000000000,276.600000000000023,37.399999999999999,D,0
4441,48.881100000000004,-124.818100000000001,301.699999999999989,1.200000000000000,1.100000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,44,6.030000000000000,275.899999999999977,11.000000000000000,D,0
4442,48.879199999999997,-124.836399999999998,303.399999999999977,1.200000000000000,1.100000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,54,6.030000000000000,274.100000000000023,12.300000000000001,D,0
4443,48.889000000000003,-124.838600000000000,314.899999999999977,1.200000000000000,1.100000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,75,6.030000000000000,274.800000000000011,23.100000000000001,D,0
4444,49.102200000000003,-124.062700000000007,303.100000000000023,1.300000000000000,1.100000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,52,6.030000000000000,272.199999999999989,14.300000000000001,D,0
4445,49.112299999999998,-124.065600000000003,314.699999999999989,1.300000000000000,1.100000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,75,6.030000000000000,272.500000000000000,26.899999999999999,D,0
4446,49.220999999999997,-124.176199999999994,308.100000000000023,1.300000000000000,1.100000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,66,6.030000000000000,273.399999999999977,18.000000000000000,D,0
4447,49.219299999999997,-124.192999999999998,342.300000000000011,1.300000000000000,1.100000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,93,6.030000000000000,276.699999999999989,76.799999999999997,D,0
4448,49.229500000000002,-124.195099999999996,306.699999999999989,1.300000000000000,1.100000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,62,6.030000000000000,274.800000000000011,16.699999999999999,D,0
4449,49.259200000000000,-124.512400000000000,309.600000000000023,1.300000000000000,1.100000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,44,6.030000000000000,270.899999999999977,18.199999999999999,D,0
4450,49.258699999999997,-124.498500000000007,323.600000000000023,1.300000000000000,1.100000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,82,6.030000000000000,273.399999999999977,36.000000000000000,D,0
4451,49.268799999999999,-124.499700000000004,311.500000000000000,1.300000000000000,1.100000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,43,6.030000000000000,273.500000000000000,19.600000000000001,D,0
4452,49.363900000000001,-125.054599999999994,322.500000000000000,1.200000000000000,1.100000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,77,6.030000000000000,276.699999999999989,32.899999999999999,D,0
4453,49.560899999999997,-123.916100000000000,314.600000000000023,1.400000000000000,1.200000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,75,6.030000000000000,276.100000000000023,26.699999999999999,D,0
4454,49.559199999999997,-123.934100000000001,326.500000000000000,1.400000000000000,1.200000000000000,2019-11-27 0:00:00,2134,Aqua,MODIS,84,6.030000000000000,277.600000000000023,44.700000000000003,D,0
4455,54.064700000000002,-123.597200000000001,324.399999999999977,1.600000000000000,1.200000000000000,2019-11-27 0:00:00,2135,Aqua,MODIS,59,6.030000000000000,266.600000000000023,57.399999999999999,D,0
4456,50.947499999999998,-119.077500000000001,312.600000000000023,1.400000000000000,1.200000000000000,2019-11-28 0:00:00,521,Terra,MODIS,79,6.030000000000000,268.300000000000011,27.899999999999999,N,0
4457,50.957400000000000,-119.083900000000000,327.000000000000000,1.400000000000000,1.200000000000000,2019-11-28 0:00:00,521,Terra,MODIS,100,6.030000000000000,270.000000000000000,51.299999999999997,N,0
4458,49.421900000000001,-118.962400000000002,341.899999999999977,1.100000000000000,1.000000000000000,2019-11-28 0:00:00,1853,Terra,MODIS,0,6.030000000000000,266.100000000000023,58.799999999999997,D,0
4459,49.420200000000001,-118.948400000000007,301.500000000000000,1.100000000000000,1.000000000000000,2019-11-28 0:00:00,1853,Terra,MODIS,45,6.030000000000000,266.399999999999977,11.000000000000000,D,0
4460,49.242400000000004,-116.352300000000000,342.899999999999977,1.000000000000000,1.000000000000000,2019-11-28 0:00:00,2038,Aqua,MODIS,70,6.030000000000000,267.399999999999977,55.299999999999997,D,0
4461,49.240299999999998,-116.365700000000004,356.000000000000000,1.000000000000000,1.000000000000000,2019-11-28 0:00:00,2038,Aqua,MODIS,0,6.030000000000000,267.699999999999989,83.299999999999997,D,0
4462,49.405900000000003,-118.974400000000003,335.100000000000023,1.100000000000000,1.100000000000000,2019-11-28 0:00:00,2038,Aqua,MODIS,0,6.030000000000000,266.199999999999989,48.600000000000001,D,0
